tag,problem_id,first_branch,parsed_candidate,chose_globally_viable,chose_candidate_a,is_correct
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,186,y,1,1,0,0
e01,187,z,1,1,0,1
e01,187,z,1,1,0,0
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,187,z,1,1,0,0
e01,187,z,1,1,0,0
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,187,z,1,1,0,0
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,187,z,1,1,0,1
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,188,l,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,189,j,1,1,1,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,1
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,190,r,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,191,y,1,1,0,0
e01,192,y,1,1,0,0
e01,192,y,1,1,0,0
e01,192,y,1,1,0,1
e01,192,y,1,1,0,0
e01,192,y,1,1,0,1
e01,192,y,1,1,0,1
e01,192,y,1,1,0,1
e01,192,y,1,1,0,1
e01,192,y,1,1,0,0
e01,192,y,1,1,0,0
e01,192,y,1,1,0,0
e01,192,y,1,1,0,1
e01,192,y,1,1,0,0
e01,192,y,1,1,0,1
e01,192,y,1,1,0,1
e01,192,y,1,1,0,1
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,1
e01,193,r,1,1,0,0
e01,193,r,1,1,0,1
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,193,r,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,1
e01,194,k,1,1,0,1
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,194,k,1,1,0,1
e01,194,k,1,1,0,0
e01,194,k,1,1,0,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,195,p,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,1
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,1
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,196,k,1,1,1,0
e01,197,n,1,1,1,0
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,197,n,1,1,1,0
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,197,n,1,1,1,0
e01,197,n,1,1,1,1
e01,197,n,1,1,1,0
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,197,n,1,1,1,1
e01,198,b,1,1,1,1
e01,198,b,1,1,1,1
e01,198,b,1,1,1,1
e01,198,b,1,1,1,1
e01,198,b,1,1,1,0
e01,198,b,1,1,1,1
e01,198,b,1,1,1,0
e01,198,b,1,1,1,1
e01,198,b,1,1,1,1
e01,198,b,1,1,1,1
e01,198,b,1,1,1,1
e01,198,b,1,1,1,0
e01,198,b,1,1,1,1
e01,198,b,1,1,1,0
e01,198,b,1,1,1,1
e01,198,b,1,1,1,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,0
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e01,199,o,1,1,0,1
e02,0,v,1,1,0,0
e02,0,v,1,1,0,1
e02,0,v,1,1,0,0
e02,0,v,1,1,0,0
e02,0,v,1,1,0,1
e02,0,v,1,1,0,0
e02,0,v,1,1,0,1
e02,0,v,1,1,0,0
e02,0,v,1,1,0,1
e02,0,v,1,1,0,1
e02,0,v,1,1,0,1
e02,0,v,1,1,0,0
e02,0,v,1,1,0,0
e02,0,v,1,1,0,1
e02,0,v,1,1,0,0
e02,0,v,1,1,0,1
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,1,h,1,1,1,0
e02,2,f,1,1,1,0
e02,2,f,1,1,1,0
e02,2,f,1,1,1,0
e02,2,f,1,1,1,1
e02,2,f,1,1,1,0
e02,2,f,1,1,1,1
e02,2,f,1,1,1,1
e02,2,f,1,1,1,0
e02,2,f,1,1,1,0
e02,2,f,1,1,1,1
e02,2,f,1,1,1,1
e02,2,f,1,1,1,0
e02,2,f,1,1,1,0
e02,2,f,1,1,1,1
e02,2,f,1,1,1,0
e02,2,f,1,1,1,1
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,1
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,3,l,1,1,1,0
e02,4,j,1,1,1,1
e02,4,j,1,1,1,0
e02,4,j,1,1,1,1
e02,4,j,1,1,1,0
e02,4,j,1,1,1,1
e02,4,j,1,1,1,0
e02,4,j,1,1,1,1
e02,4,j,1,1,1,0
e02,4,j,1,1,1,0
e02,4,j,1,1,1,1
e02,4,j,1,1,1,0
e02,4,j,1,1,1,1
e02,4,j,1,1,1,1
e02,4,j,1,1,1,0
e02,4,j,1,1,1,0
e02,4,j,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,1
e02,5,r,1,1,1,0
e02,5,r,1,1,1,1
e02,5,r,1,1,1,0
e02,5,r,1,1,1,1
e02,5,r,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,0
e02,5,r,1,1,1,1
e02,5,r,1,1,1,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,1
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,1
e02,6,z,1,1,0,1
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,0
e02,6,z,1,1,0,1
e02,7,r,1,1,0,1
e02,7,r,1,1,0,0
e02,7,r,1,1,0,1
e02,7,r,1,1,0,0
e02,7,r,1,1,0,0
e02,7,r,1,1,0,1
e02,7,r,1,1,0,0
e02,7,r,1,1,0,0
e02,7,r,1,1,0,1
e02,7,r,1,1,0,0
e02,7,r,1,1,0,0
e02,7,r,1,1,0,1
e02,7,r,1,1,0,0
e02,7,r,1,1,0,0
e02,7,r,1,1,0,0
e02,7,r,1,1,0,0
e02,8,d,1,1,1,1
e02,8,d,1,1,1,1
e02,8,d,1,1,1,0
e02,8,d,1,1,1,1
e02,8,d,1,1,1,1
e02,8,d,1,1,1,1
e02,8,d,1,1,1,0
e02,8,d,1,1,1,1
e02,8,d,1,1,1,1
e02,8,d,1,1,1,0
e02,8,d,1,1,1,1
e02,8,d,1,1,1,0
e02,8,d,1,1,1,0
e02,8,d,1,1,1,1
e02,8,d,1,1,1,0
e02,8,d,1,1,1,1
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,1
e02,9,f,1,1,1,1
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,1
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,9,f,1,1,1,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,1
e02,10,i,1,1,0,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,1
e02,10,i,1,1,0,1
e02,10,i,1,1,0,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,0
e02,10,i,1,1,0,1
e02,10,i,1,1,0,1
e02,10,i,1,1,0,0
e02,11,o,1,1,0,1
e02,11,o,1,1,0,0
e02,11,o,1,1,0,1
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,0
e02,11,o,1,1,0,1
e02,11,o,1,1,0,0
e02,12,v,1,1,0,1
e02,12,v,1,1,0,1
e02,12,v,1,1,0,0
e02,12,v,1,1,0,1
e02,12,v,1,1,0,1
e02,12,v,1,1,0,1
e02,12,v,1,1,0,0
e02,12,v,1,1,0,1
e02,12,v,1,1,0,0
e02,12,v,1,1,0,1
e02,12,v,1,1,0,1
e02,12,v,1,1,0,1
e02,12,v,1,1,0,0
e02,12,v,1,1,0,0
e02,12,v,1,1,0,0
e02,12,v,1,1,0,1
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,1
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,13,h,1,1,1,0
e02,14,d,1,1,1,1
e02,14,d,1,1,1,1
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,1
e02,14,d,1,1,1,1
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,0
e02,14,d,1,1,1,1
e02,14,d,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,15,l,1,1,1,0
e02,16,t,1,1,0,0
e02,16,t,1,1,0,0
e02,16,t,1,1,0,1
e02,16,t,1,1,0,1
e02,16,t,1,1,0,0
e02,16,t,1,1,0,1
e02,16,t,1,1,0,0
e02,16,t,1,1,0,1
e02,16,t,1,1,0,0
e02,16,t,1,1,0,1
e02,16,t,1,1,0,0
e02,16,t,1,1,0,1
e02,16,t,1,1,0,0
e02,16,t,1,1,0,1
e02,16,t,1,1,0,1
e02,16,t,1,1,0,1
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,17,d,1,1,1,1
e02,17,d,1,1,1,1
e02,17,d,1,1,1,0
e02,17,d,1,1,1,1
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,17,d,1,1,1,1
e02,17,d,1,1,1,0
e02,17,d,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,1
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,18,r,1,1,1,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,19,u,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,1
e02,20,q,1,1,0,1
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,0
e02,20,q,1,1,0,1
e02,20,q,1,1,0,0
e02,20,q,1,1,0,1
e02,20,q,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,1
e02,21,u,1,1,0,0
e02,21,u,1,1,0,1
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,21,u,1,1,0,1
e02,21,u,1,1,0,0
e02,21,u,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,1
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,1
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,22,l,1,1,0,1
e02,22,l,1,1,0,0
e02,22,l,1,1,0,0
e02,23,u,1,1,0,0
e02,23,u,1,1,0,1
e02,23,u,1,1,0,0
e02,23,u,1,1,0,0
e02,23,u,1,1,0,0
e02,23,u,1,1,0,1
e02,23,u,1,1,0,0
e02,23,u,1,1,0,1
e02,23,u,1,1,0,0
e02,23,u,1,1,0,1
e02,23,u,1,1,0,0
e02,23,u,1,1,0,0
e02,23,u,1,1,0,0
e02,23,u,1,1,0,1
e02,23,u,1,1,0,1
e02,23,u,1,1,0,0
e02,24,y,1,1,0,1
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,1
e02,24,y,1,1,0,1
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,1
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,24,y,1,1,0,0
e02,25,g,1,1,1,1
e02,25,g,1,1,1,1
e02,25,g,1,1,1,1
e02,25,g,1,1,1,1
e02,25,g,1,1,1,1
e02,25,g,1,1,1,0
e02,25,g,1,1,1,0
e02,25,g,1,1,1,1
e02,25,g,1,1,1,0
e02,25,g,1,1,1,1
e02,25,g,1,1,1,0
e02,25,g,1,1,1,1
e02,25,g,1,1,1,0
e02,25,g,1,1,1,0
e02,25,g,1,1,1,0
e02,25,g,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,1
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,1
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,0
e02,26,a,1,1,1,1
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,1
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,27,f,1,1,1,0
e02,28,f,1,1,1,1
e02,28,f,1,1,1,0
e02,28,f,1,1,1,1
e02,28,f,1,1,1,0
e02,28,f,1,1,1,0
e02,28,f,1,1,1,0
e02,28,f,1,1,1,1
e02,28,f,1,1,1,0
e02,28,f,1,1,1,0
e02,28,f,1,1,1,1
e02,28,f,1,1,1,0
e02,28,f,1,1,1,1
e02,28,f,1,1,1,0
e02,28,f,1,1,1,0
e02,28,f,1,1,1,0
e02,28,f,1,1,1,0
e02,29,r,1,1,0,0
e02,29,r,1,1,0,0
e02,29,r,1,1,0,1
e02,29,r,1,1,0,0
e02,29,r,1,1,0,0
e02,29,r,1,1,0,1
e02,29,r,1,1,0,0
e02,29,r,1,1,0,1
e02,29,r,1,1,0,0
e02,29,r,1,1,0,1
e02,29,r,1,1,0,0
e02,29,r,1,1,0,0
e02,29,r,1,1,0,0
e02,29,r,1,1,0,0
e02,29,r,1,1,0,1
e02,29,r,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,1
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,1
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,0
e02,30,x,1,1,0,1
e02,31,i,1,1,1,1
e02,31,i,1,1,1,0
e02,31,i,1,1,1,0
e02,31,i,1,1,1,0
e02,31,i,1,1,1,0
e02,31,i,1,1,1,1
e02,31,i,1,1,1,0
e02,31,i,1,1,1,0
e02,31,i,1,1,1,1
e02,31,i,1,1,1,1
e02,31,i,1,1,1,1
e02,31,i,1,1,1,1
e02,31,i,1,1,1,0
e02,31,i,1,1,1,1
e02,31,i,1,1,1,0
e02,31,i,1,1,1,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,1
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,32,n,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,1
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,33,u,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,1
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,34,p,1,1,0,1
e02,34,p,1,1,0,0
e02,34,p,1,1,0,1
e02,34,p,1,1,0,1
e02,34,p,1,1,0,0
e02,34,p,1,1,0,0
e02,35,e,1,1,1,0
e02,35,e,1,1,1,1
e02,35,e,1,1,1,0
e02,35,e,1,1,1,1
e02,35,e,1,1,1,1
e02,35,e,1,1,1,0
e02,35,e,1,1,1,1
e02,35,e,1,1,1,1
e02,35,e,1,1,1,0
e02,35,e,1,1,1,0
e02,35,e,1,1,1,0
e02,35,e,1,1,1,0
e02,35,e,1,1,1,0
e02,35,e,1,1,1,0
e02,35,e,1,1,1,0
e02,35,e,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,36,i,1,1,1,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,1
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,1
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,37,v,1,1,0,1
e02,37,v,1,1,0,0
e02,37,v,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,38,o,1,1,0,0
e02,39,x,1,1,1,1
e02,39,x,1,1,1,0
e02,39,x,1,1,1,1
e02,39,x,1,1,1,0
e02,39,x,1,1,1,1
e02,39,x,1,1,1,0
e02,39,x,1,1,1,0
e02,39,x,1,1,1,1
e02,39,x,1,1,1,0
e02,39,x,1,1,1,0
e02,39,x,1,1,1,0
e02,39,x,1,1,1,0
e02,39,x,1,1,1,1
e02,39,x,1,1,1,0
e02,39,x,1,1,1,1
e02,39,x,1,1,1,0
e02,40,s,1,1,0,1
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,1
e02,40,s,1,1,0,1
e02,40,s,1,1,0,1
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,40,s,1,1,0,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,1
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,41,i,1,1,1,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,1
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,42,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,1
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,1
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,43,t,1,1,0,1
e02,43,t,1,1,0,0
e02,43,t,1,1,0,0
e02,44,s,1,1,0,1
e02,44,s,1,1,0,0
e02,44,s,1,1,0,0
e02,44,s,1,1,0,0
e02,44,s,1,1,0,1
e02,44,s,1,1,0,1
e02,44,s,1,1,0,0
